CATEGORY,SUBCATEGORY,SOURCE,UNIT,FREQUENCY,CURRENCY,IDENTIFIER,TITLE,DATE,INDIA,ANDHRAPRADESH,ARUNACHALPRADESH,ASSAM,BIHAR,CHHATTISGARH,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JAMMUANDKASHMIR,JHARKHAND,KARNATAKA,KERALA,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TELANGANA,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDAMANANDNICOBARISLANDS,CHANDIGARH,DELHI,PUDUCHERRY,DAMANDDIU,DADRAANDNAGARHAVELI,LAKSHWADEEP,OLDANDHRAPRADESH,OLDBIHAR,OLDMADHYAPRADESH,OLDUTTARPRADESH
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-07-31,253955,6845,686,5844,5657,3204,1480,22899,15427,4558,6373,4816,18112,21356,9442,25696,632,1103,336,711,4473,8727,13161,409,18781,,337,24636,4368,7382,228,1261,14025,727,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-08-31,245518,7358,596,6050,6084,2843,2083,19984,15619,4090,5616,4455,19014,17282,8155,29157,747,1047,365,609,4643,9443,11780,381,19374,,429,20234,3361,8335,245,1488,13502,854,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-09-30,237514,6392,455,5721,3601,2248,2080,22006,12980,3366,5631,4370,18065,27578,7873,28814,577,872,320,608,3958,8090,9620,388,17312,,386,20801,3111,6838,170,1329,10996,684,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-10-31,259793,7593,543,7350,3991,3796,1922,26389,12219,3656,5167,4991,18416,21498,9401,31646,643,997,435,631,5947,9538,14999,399,17258,,358,22432,4416,6985,226,1241,13548,798,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-11-30,288727,6645,555,6245,6490,5015,1957,29812,14755,5958,5309,7099,19950,17912,10578,33969,557,993,424,556,5984,10746,20336,436,15453,,468,29264,5146,8042,221,1619,15171,661,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2018-12-31,258030,6673,608,6280,4699,4206,1477,21426,16097,4623,6120,7511,13958,15079,13799,25053,588,790,456,531,5019,12017,14175,332,16562,,386,24948,6033,8392,257,1319,17718,625,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-01-31,322354,7856,730,6086,4484,5741,2334,26349,20889,5278,6119,6905,25853,26356,11864,38545,684,1190,481,744,5458,12473,16682,453,24200,,568,31825,4388,9556,182,1002,15961,801,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-02-28,244236,6307,621,5724,5347,4986,1493,23244,15060,3608,4363,3884,16593,16534,11574,22130,623,826,375,563,4315,9976,15645,439,15616,,431,27085,3435,6768,179,2616,12904,593,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-03-31,259863,6815,798,6051,5277,4555,1579,21068,16141,3649,5684,4410,18477,23496,12029,24819,688,976,399,682,5197,10239,14322,450,17435,,471,27745,3490,6608,206,1248,13927,620,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-04-30,250153,6121,614,6282,5178,4194,1647,23236,17256,4138,5500,4452,16100,12181,9848,28515,534,834,360,528,4318,9110,15870,446,17170,,392,26998,3429,6676,206,1867,15324,567,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-05-31,252402,6507,698,6866,5090,4201,1470,22634,14164,4368,7175,4806,17260,16583,11443,28576,477,952,396,514,3774,8135,14829,380,16511,,442,27711,4092,6579,184,1323,13287,668,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-06-30,219204,6417,807,5798,5250,3484,1097,16774,12691,3775,5786,4454,16217,16497,9112,21392,649,843,473,648,4229,7625,11878,401,15275,,376,22826,3205,6507,169,1207,12514,558,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-07-31,226355,6135,753,5869,5028,3626,1229,19901,13929,4190,7068,4328,13774,17940,11196,22067,717,858,468,669,4137,6751,10592,544,16708,,473,22495,3261,7067,193,1406,12003,684,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-08-31,204295,5811,676,5630,4178,3069,2133,17208,12536,3901,2595,3522,15924,14634,7375,23929,601,893,364,565,3799,8351,10212,505,15179,,362,18812,2615,6368,179,1304,10309,533,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-09-30,188803,5248,633,6704,4645,3077,1079,15246,10745,2950,2279,3313,14192,18411,6560,19331,600,968,451,497,3977,7081,8110,623,13837,,397,16100,2297,8163,144,650,9748,483,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-10-31,290587,8324,690,8241,6580,7823,2204,33111,13548,4645,2491,6353,19902,19686,9519,35508,544,1232,472,605,7524,10853,18759,449,15357,,491,24126,4316,5851,191,2524,17579,634,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-11-30,300822,7263,703,6740,7647,4551,2464,27155,21290,7298,2854,5906,20099,16525,15497,36062,747,1245,552,714,5295,9386,17722,795,16392,,417,36325,4678,9427,164,1170,12694,545,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2019-12-31,233544,6429,664,4828,5403,3147,4274,21320,15396,5405,3764,4203,13217,12787,9281,23083,700,742,442,505,4897,11362,12339,480,16034,,340,25243,4025,6300,170,2066,13789,580,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-01-31,313292,8159,933,5810,5630,4773,849,26024,21954,5278,5290,4897,25594,23180,11509,37834,785,1346,559,794,5218,11338,16124,529,23571,,464,32734,4799,7816,145,1557,16531,894,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-02-29,245787,6396,460,6050,6541,4018,1207,21870,16873,4172,6753,4652,16692,14347,11774,21733,810,1182,382,604,4344,10167,14468,473,15108,,480,28071,3884,7766,119,1642,12044,588,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-03-31,231563,6689,835,6105,6610,2420,943,18480,12838,4460,9140,4880,16029,16047,11348,24003,897,773,401,648,3805,8732,11490,480,16805,,589,25356,2736,7631,156,1287,7794,551,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-04-30,25115,1022,205,81,104,28,30,806,2116,694,1738,494,1002,1982,2691,1187,74,111,60,288,114,228,2262,25,1,,11,5578,670,1094,16,54,304,0,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-05-31,32601,603,126,1920,740,1132,695,1238,1163,355,0,263,5847,3733,139,1878,11,88,178,91,1136,1558,2062,90,2229,,123,2622,148,39,27,269,1852,116,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-06-30,136065,3425,308,4098,4324,3003,613,13416,7869,2785,638,3435,11194,9011,4580,10924,22,532,210,117,3167,4949,7986,227,8823,,258,14504,1991,4640,144,844,7688,239,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-07-31,172713,4175,180,3599,3375,3025,700,16129,12148,5305,3180,4113,10860,9260,8786,16115,74,639,376,4,2992,6784,10903,161,8983,,314,19184,3254,6584,137,1120,9842,271,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-08-31,197527,6141,416,4807,4710,3827,1236,18753,11460,4403,7877,4008,13888,10179,9199,23033,55,814,210,323,3749,6654,9723,218,10964,,432,18274,3227,6428,1,1203,10662,426,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-09-30,216465,6975,608,6528,5875,2699,858,17247,11308,4714,7609,4709,15750,19088,9999,23811,158,1008,372,806,4569,6432,8673,227,15384,,433,18116,2614,9676,169,1049,8197,536,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-10-31,273807,8332,653,8466,6161,6059,1517,29049,12750,5804,7172,5797,19141,18346,8686,36004,141,1023,489,662,7261,9026,14016,324,16328,,538,19462,3603,9582,147,1717,14568,634,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-11-30,321826,9395,680,7270,8512,7488,1480,31624,16777,7820,6311,7545,22699,17045,15174,37669,564,989,311,836,6215,9609,19925,416,16589,,533,34106,5385,9776,168,1623,16194,597,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2020-12-31,299822,8463,708,7453,5480,4339,1248,26625,19127,6833,6252,5546,16529,14624,18337,30772,831,954,490,592,5783,10912,16649,420,18111,,532,40164,4999,10053,144,1979,13856,679,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-01-31,308891,9563,667,6303,5535,4738,1499,26807,18576,4679,4891,5398,26690,22039,13223,36955,659,1150,458,749,5836,10371,15234,297,20862,,405,32334,5051,8961,122,1613,16001,852,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-02-28,276624,7753,769,6787,6306,4854,1199,24243,15912,3455,5118,5410,19633,17233,11819,32242,1489,1014,462,866,5575,10314,15578,478,19571,,424,27963,4221,9197,107,1603,13943,729,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-03-31,308400,8225,883,7312,6364,5161,1325,22508,18585,4259,5552,7407,22752,21710,16414,35498,1521,1198,473,943,5999,12318,14378,485,21814,,533,31183,4413,10058,129,2147,15619,854,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-04-30,223080,8011,727,6587,5737,1567,1445,17404,15485,3550,5153,3437,16899,23664,5370,16829,808,931,281,753,5152,8956,10733,362,18843,,298,23093,2735,7653,168,1426,8076,655,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-05-31,92314,5945,305,3303,2249,1399,393,15973,4379,1505,2449,2311,647,5164,196,13527,9,88,4,126,737,5203,2789,98,3421,,198,14025,1144,3965,1,413,21,119,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-06-30,203604,6194,568,3852,5695,4557,750,19384,13423,3196,4613,4437,8036,10018,12130,24811,18,246,298,56,3082,7130,12173,246,7805,,195,25737,2983,6323,0,2051,12916,445,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-07-31,283609,8025,664,5004,5442,4961,985,23814,14539,3815,5926,5036,21680,18398,14607,38065,68,760,219,1045,5609,9330,14481,454,20887,,370,28023,4185,8941,177,1915,15034,866,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-08-31,274784,8357,762,6452,5727,4383,1440,20424,16033,3644,5911,5132,21999,22813,12783,35123,561,828,240,768,5517,9215,11537,415,20885,,499,24039,3767,9228,110,1847,13177,838,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-09-30,252921,8095,646,6051,4349,3669,1285,24891,14879,3384,4247,3925,21451,22063,11772,27897,1202,908,264,690,4943,7524,11126,357,18841,,408,23534,3173,9481,87,1607,9179,640,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-10-31,245029,7493,575,5886,5852,5288,1177,23286,11638,3209,4519,4841,18525,14564,9577,33771,918,725,283,571,5887,8525,12890,349,14815,,375,23119,3528,7146,71,1813,12878,609,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-11-30,260559,7503,648,5637,6998,4852,1307,22427,16043,4504,5021,5346,17284,15245,12927,28322,876,810,328,697,5166,9017,16201,353,15559,,337,29637,3961,8861,126,1921,11783,534,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2021-12-31,263529,6467,714,6759,5034,3686,1322,24292,16022,4114,5489,4292,16278,16994,11858,29338,851,893,376,543,4692,10633,12810,394,17016,,364,33840,4273,8496,124,1985,12633,609,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-01-31,278741,8484,767,5556,5547,4692,1194,21990,17640,3093,4139,4367,22003,17442,11345,35772,687,1067,311,727,5934,9799,13746,270,20519,,401,32600,4244,8002,92,1521,13660,758,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-02-28,257700,6524,674,6167,5660,3952,1167,24036,16356,3626,4752,4352,17588,14573,11314,31803,836,921,354,777,5071,9471,14882,375,16731,,347,28503,3823,7418,113,1942,12609,622,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-03-31,290419,7366,682,7309,6706,4229,1480,26108,18630,3374,4938,5097,22221,16628,11651,39746,720,1112,412,637,6197,10839,13854,392,20637,,491,29385,4029,8582,108,2277,13386,820,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-04-30,283580,7306,829,6380,5989,4904,1407,26565,16732,3150,4627,4600,24209,16152,11925,32443,813,868,323,733,5551,10161,15278,382,17525,,452,32245,4133,8595,148,2169,15844,705,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-05-31,284325,6989,969,6797,6507,4426,1369,23223,18350,3797,5153,4351,21003,15719,14054,34225,646,1060,397,630,5669,9865,17154,429,19391,,367,30741,3970,8397,112,2251,15211,727,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-06-30,280064,6740,1027,5860,5559,3955,1350,26239,17375,3476,4612,4127,22966,16502,12518,35589,1030,1106,372,738,5865,9400,13657,452,20622,,363,27912,3980,8459,116,1995,14907,809,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-07-31,270963,6885,951,6801,5235,4452,1561,24780,17554,3662,4934,4241,19434,15009,11494,35095,777,1067,318,592,5442,9444,12937,442,17865,,404,27443,3838,8367,130,2708,16059,685,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-08-31,294102,7591,871,6767,5031,3992,2388,23616,18565,3546,4647,4088,24173,21073,16025,40165,623,1127,408,850,5810,9946,12704,430,20988,,406,25912,3616,9265,155,1906,16315,763,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-09-30,277785,8125,936,8741,5324,3994,1694,25157,14151,2837,4719,4225,25427,19576,11141,33634,820,1057,379,782,6022,9000,12619,586,21280,,474,22864,3085,11524,131,2122,14074,860,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-10-31,357751,8240,748,7574,7889,7373,2239,31504,21496,3468,4911,6251,26332,16892,22108,51563,596,1198,362,693,6953,10588,22818,346,18476,,420,42635,5177,6497,145,2422,18609,755,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-11-30,306312,6522,977,7715,6308,3858,1802,36265,21227,5167,4421,4702,23744,15290,10623,35212,1570,1168,378,726,5916,8917,15393,416,20254,,411,31916,5230,10489,161,2280,15948,786,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2022-12-31,284011,6976,868,8483,4769,3873,1745,27642,18240,4040,5518,4027,22220,16622,11156,32425,1478,1165,445,490,6691,13121,12738,292,20246,,386,27270,3922,8050,233,2262,15487,695,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-01-31,345707,10934,974,7291,6619,4885,1901,25894,25175,4207,4435,5060,26148,17279,18028,44343,893,1293,476,547,6385,11637,18153,422,24502,,409,41464,5143,9150,161,2502,17993,1004,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-02-28,291562,6770,841,7094,6128,4204,1765,28884,19667,3971,4615,4283,21992,14623,17404,30726,771,1018,337,807,5492,11803,15970,372,18827,,328,32503,4051,8072,151,2060,14824,704,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-03-31,338402,7934,1050,8420,6345,5057,2446,26115,21575,3596,5600,4737,28449,24705,14857,42853,320,1381,432,821,6469,12472,18574,513,22230,,331,34274,4694,8990,172,2587,18633,1005,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-04-30,286047,7416,897,7078,5873,5589,1659,28509,21939,3900,4188,4348,22872,9185,11007,35338,945,1114,336,689,5387,9782,14496,442,18734,,299,32228,4967,8043,126,2482,14861,745,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-05-31,302691,8254,1144,7065,6932,3907,1892,25807,21243,3583,5665,4835,23026,14903,12749,35183,119,1040,382,803,6017,11119,16338,454,20863,,436,34763,4729,8728,158,2562,16625,947,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-06-30,297695,6747,1091,6897,6310,4242,1727,24898,21214,3471,4961,4458,25425,14826,12048,36100,220,955,383,621,5950,10627,15636,459,23040,,380,31992,4431,8504,141,2768,15873,913,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-07-31,286494,6983,1073,7533,5383,3892,1788,27837,11990,4017,5037,4174,24196,15833,12145,36303,427,1046,439,738,5815,10843,14194,371,20631,,581,31247,4261,8148,170,2478,15723,809,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-08-31,319162,7573,1125,7694,5516,4490,2218,25673,24540,4071,5372,4250,29110,19527,12599,40244,458,1238,410,758,6341,11569,14919,462,23680,,467,31633,4323,9140,192,2093,16159,958,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-09-30,334336,7158,1004,8230,5457,4813,2853,36954,24144,3732,4913,4775,25454,22785,13443,43208,239,1152,415,655,6398,12459,16469,510,22601,,472,31380,4269,9063,157,1667,16118,918,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-10-31,358831,7876,1114,9626,6304,5771,2141,42478,20595,3092,5072,5025,26964,16822,15106,47280,272,1370,453,746,8562,11453,19020,389,28572,,500,37073,4590,10009,202,1914,16819,999,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-11-30,367825,8285,1231,8072,9436,6644,2558,32658,22069,4268,5373,6921,27205,14600,18441,48246,246,1393,531,861,7174,13037,24440,406,19131,,658,45971,5423,9773,174,2008,18996,996,,,,,,,
Industry,Automobiles,MORTH,Number,Monthly,NA,INAUREGPVV11M,"Passenger Vehicle Registrations (Month, ex Telangana)",2023-12-31,289529,7195,1138,8236,4810,3546,1872,26073,23770,5746,4761,4397,22995,13525,9734,32175,206,1071,568,562,7340,13700,13148,318,19363,,489,29352,5452,8476,183,1483,16492,862,,,,,,,
