CATEGORY,SUBCATEGORY,SOURCE,UNIT,FREQUENCY,CURRENCY,IDENTIFIER,TITLE,DATE,INDIA,ANDHRAPRADESH,ARUNACHALPRADESH,ASSAM,BIHAR,CHHATTISGARH,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JAMMUANDKASHMIR,JHARKHAND,KARNATAKA,KERALA,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TELANGANA,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDAMANANDNICOBARISLANDS,CHANDIGARH,DELHI,PUDUCHERRY,DAMANDDIU,DADRAANDNAGARHAVELI,LAKSHWADEEP,OLDANDHRAPRADESH,OLDBIHAR,OLDMADHYAPRADESH,OLDUTTARPRADESH
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-04-30,134781,6717,71,775,3620,3520,433,12554,4920,1005,1519,1172,7253,2480,8234,17827,74,165,57,69,3533,4981,8222,48,10493,7200,144,13081,1401,5841,31,147,3202,275,230,602,6,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-05-31,135765,6054,76,954,3542,3126,460,13526,5699,1059,1578,1031,5707,2361,8212,17644,75,167,53,75,3867,6312,9048,48,10287,5793,140,14252,1460,5369,29,183,3776,280,228,618,6,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-06-30,134060,6137,80,991,3709,2926,387,12022,6449,1094,1569,1040,5924,2262,7107,15516,76,156,51,86,3888,7482,9138,46,10224,5323,122,15235,1570,5577,28,198,3922,276,840,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-07-31,128689,5711,82,1243,4176,2981,368,10249,6571,1073,1535,1220,5329,2119,6533,13691,83,176,56,92,4012,8131,7264,45,9985,5382,133,15035,1475,5982,28,203,3907,275,840,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-08-31,130855,6084,74,1283,4100,3029,374,10628,6820,1098,1597,1152,5321,2199,6509,14004,83,185,42,95,4056,8906,7365,45,9559,6399,128,14843,1425,5762,28,204,3700,263,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-09-30,127226,5984,70,1221,3706,3244,355,10877,6223,1075,1502,1129,5369,2206,6786,13428,81,180,48,84,4030,7617,8735,47,9441,6296,157,13268,1294,5551,29,176,3447,253,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-10-31,114068,5527,74,1006,3315,3426,362,10704,4413,1035,1573,1118,5091,2322,6735,13366,80,188,44,74,3771,4959,7891,42,8820,5616,148,10070,1099,5044,29,121,2448,243,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-11-30,110465,5492,64,772,2454,3346,372,10811,3893,1029,1649,1059,5999,2233,6411,15229,84,200,56,65,3077,3738,8776,49,8314,5233,118,9207,1079,3925,28,99,2043,231,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-12-31,122291,5586,78,814,2569,3348,401,12695,4300,1109,1798,1105,6324,2305,9790,16365,104,222,65,73,2972,4301,9634,57,8701,6431,114,9898,1229,3920,30,116,2177,232,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-01-31,127512,6126,85,817,2967,3348,379,11601,4367,1108,1926,1148,7326,2308,9694,16661,106,221,67,70,2999,4631,9608,60,9228,7444,114,10712,1340,4258,29,143,2471,235,836,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-02-28,119097,6172,75,744,2504,3234,378,10958,3885,938,1669,997,7444,2238,8790,15832,83,188,54,67,2986,4189,8577,51,8945,7807,107,9030,1113,4139,28,97,1922,222,792,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-03-31,127039,6712,87,844,2882,3523,405,11337,3912,1026,1726,1106,8603,2713,7525,17010,83,191,52,75,3441,4275,7542,50,10800,8909,121,9619,1162,4982,32,102,2130,264,792,0,6,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-04-30,132461,6940,72,911,3416,3480,424,13594,4197,967,1695,1208,8604,2765,7577,17458,78,187,56,68,3468,4197,7396,44,11228,7331,144,11130,1208,5910,33,121,2569,279,792,0,6,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-05-31,136722,6872,76,1033,3784,3637,415,13824,5079,921,1726,1304,7519,2851,7659,17719,73,195,52,74,3788,5220,8271,44,10812,5572,163,13284,1335,6027,34,157,3119,315,792,0,6,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-06-30,141336,7119,76,1141,4173,3372,399,12392,6126,1028,1557,1288,7352,2443,7443,18029,71,180,51,81,3834,7019,8141,41,10868,6001,134,15147,1483,6381,31,186,3672,311,792,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-07-31,144289,6345,83,1320,4414,3360,392,11889,6713,1078,1539,1282,6170,2306,10980,16399,82,188,56,88,3848,8242,8367,38,10699,6390,152,15330,1357,6820,30,189,3942,303,792,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-08-31,152176,7200,83,1345,4298,3535,418,12556,7658,1149,1606,1305,7909,2591,8269,16972,81,182,53,89,3705,9560,10349,35,11104,7689,168,15781,1404,6612,33,213,4104,310,792,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-09-30,141827,6559,89,1368,4262,3408,412,12931,6808,1158,1521,1232,7008,2363,7699,15841,79,165,49,86,3635,8006,9398,38,10245,6725,173,14669,1392,6453,29,194,3743,291,792,0,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2023-10-31,140694,7283,82,1100,4322,3422,426,13130,5356,1105,1540,1194,8119,2463,8976,18035,80,180,54,79,3744,5369,9184,38,10417,8302,162,12156,1243,6173,29,126,2859,307,898,0,5,,,,
